iteration,rmse,bias,rho.max,rho.null,c.ov,k.exp
521,37.19003576179606,19.769674694104832,485.4869465418558,109.54028519199788,2.0168656184379335e-05,0.16094325141239058
522,32.13587942696996,8.733397256853992,475.00859123392394,90.6568649374296,0.00013862192474642626,0.04565895083247862
523,33.523358165485256,12.495328503735553,430.51121399443826,99.79311715743397,2.0351801648646386e-06,0.18939967928576046
524,45.33191851978403,27.498714086892146,454.07443500347955,97.48526763296823,0.0008841145011854813,0.15822160611337674
525,35.43017845927844,16.711702286917564,485.0132766284905,105.49444330629154,1.0274109082453252e-05,0.08619404974878214
526,38.93457719075724,19.755424386195877,404.7058379460019,90.15459538575234,0.0007411946865884369,0.07621418002268833
527,32.06171302718415,8.3963818189664,455.0811927141069,90.70539278543576,0.00012161299334508598,0.11343189043877694
528,31.84878774953286,6.734204817004164,436.8983656952858,90.77369916514382,4.502915594635569e-05,0.05463549733864201
529,31.784250664158215,6.0880927634561415,462.6365541976258,90.3030560049915,3.2694439193185505e-05,0.07081133727186975
530,35.44978630877369,16.74018872989349,495.9606361226863,105.00068195893807,2.5656243657757693e-05,0.14830654937766127
531,33.5549652740485,12.67086433516905,472.4717626426937,98.57185214190342,4.672790311146982e-05,0.03631629684891956
532,31.804294310772832,5.741057511694656,460.47473415729576,90.56756194214137,8.968128324798852e-06,0.055908073568849206
533,33.67916396999467,12.991325744434365,475.031207920151,98.86746509677866,5.123283781757228e-05,0.14875918018004597
534,31.87836420106848,6.61265356185267,481.79851468731806,91.2586228524883,2.3430737638293557e-05,0.05400913594801041
535,31.833644769217322,6.20936059494266,464.0406116919674,90.87871386145471,1.8792009579529396e-05,0.1846850198296489
536,37.89112205883429,19.53672507492582,463.85805324799156,97.41427127291422,0.000407344344826435,0.08124912534174267
537,32.874378452989454,11.03507550640896,493.4220214202069,92.3476952332486,0.00018312427666105784,0.01176416755355407
538,48.86196649249206,31.165955131517585,475.03467912946957,100.30026773822563,0.0009971352278660256,0.1382888200865005
539,35.26323631727461,16.384802590755427,428.3546024525815,104.339234029717,3.033783792608265e-05,0.07285322516340796
540,31.897565290186968,6.627522060653909,421.62554734006375,91.49103769740464,1.6468798227703288e-05,0.18780459631781837
541,31.761644634769777,6.035863299943459,496.66098812552156,90.02897666428208,3.961299006583521e-05,0.05862971886786304
542,40.170809896891036,21.664193206999943,437.3335829510812,93.45544918875991,0.0007015037561840327,0.08604267835357779
543,34.68265582266844,14.649795098449045,457.109278473627,93.65600060491262,0.00030481382980130083,0.19333909402785648
544,35.575019280766504,16.961640443516018,491.0341570782565,104.86152269565352,3.8826193423035886e-05,0.08452066319016427
545,32.803624659658176,10.57838124983955,455.2684005116247,96.080710311131,3.575858658366282e-05,0.1440249785951326
546,32.12967510399019,8.206576224765799,400.94392762164955,92.68165543909967,4.434426614437708e-05,0.18087036697073655
547,31.776821373737388,5.654563906684474,457.70170796926374,90.24629310635846,1.5876241586710172e-05,0.08685462179775646
548,31.85034028183393,6.562874877438079,475.709608368832,90.9295668406652,3.225276879003421e-05,0.05426758872419181
549,36.612849796477825,18.82062623651693,485.6226941763083,108.05729587583282,2.336670279338575e-05,0.02529753412806074
550,34.99450184013611,15.86217728740192,470.96196024335757,103.79509281955498,2.4207866316554077e-05,0.15205874044295553
551,31.91906699389336,7.19970511417265,463.4046767469249,91.26337620987125,4.877370399781637e-05,0.07860452560331939
552,33.919120365649555,13.525229213726877,455.5804908905432,100.97547797865526,9.466511966355344e-06,0.05599318098502357
553,32.073956085675,8.461006879116738,498.8309083165622,90.66307054497884,0.0001260364193899717,0.011312826464262696
554,35.50228048059031,16.83790855644994,452.3161377377654,105.11141406199049,2.6418955128951302e-05,0.06914677796003406
555,35.56759547520015,16.96957661368259,444.09056988268554,105.7544157459221,1.336156142931242e-05,0.15834924183944052
556,33.53631664156345,12.596224741606614,431.39538891114603,99.09000023440821,2.7591146443064205e-05,0.09189373484366058
557,31.76824682569097,5.828748556406284,462.82100771662476,90.15591892081612,2.639974577957956e-05,0.1799508305614958
558,31.930575847959105,7.140504680517,479.2355166066264,91.50385695403513,3.802092686826849e-05,0.13934212220585324
559,32.311512621731985,8.943321241734507,485.98833986595764,93.75795039888803,4.07664100390945e-05,0.030868822490485878
560,31.763977972113786,5.711386407879699,481.7647306689851,90.1047957816082,2.302799147143003e-05,0.15126497421397833
561,31.837306543485827,6.616720571871655,454.80886170930404,90.72043692896764,4.1712018078590284e-05,0.18857814279477808
562,32.2644752207401,9.002794228406133,418.3252885727753,92.64935380071543,8.060638678634015e-05,0.018948662704591446
563,39.254994486204055,20.551852195726855,471.39444648718927,92.81083182989815,0.000663129075115449,0.14749391798945236
564,31.957476710438065,6.828226304965303,466.35772400523155,92.08791641115842,5.305479205373561e-06,0.13126760479545704
565,43.443314000046286,25.439669526046934,474.52056133741957,95.9960406745822,0.0008204541174697507,0.04260435361231982
566,32.17425815732457,8.122835225034756,484.0329727090576,93.4916796935272,1.4086746108586982e-05,0.15214762420491512
567,32.79386586815154,10.572242637330469,483.38843191610727,95.92387260430684,4.054616474400563e-05,0.0947256886372127
568,31.891946916624157,7.556940601464264,402.1926429788923,90.14506365379165,0.00010330686470338447,0.09455860382982442
569,31.844050324675774,6.196635043985579,475.6795840690603,91.00852520737371,1.3957500480766682e-05,0.03285046912799168
570,33.52449119624586,12.659554027033249,497.2954733022815,96.61665926148807,0.00010878750009795187,0.17388244588748875
571,31.904787855670822,7.265400256818598,483.59455374108103,90.96553276103106,6.179447299341478e-05,0.14715012245349557
572,31.832495406683343,7.049428517292172,475.0114122287241,90.17060008766622,7.952790821768153e-05,0.08542969118080676
573,39.59164652122703,20.770556757387883,492.5439957907096,91.76965067115438,0.0007258746176209413,0.0587342570204247
574,45.49116221696722,28.935576388156715,473.70882049351707,107.80281282403242,0.00052031908792523,0.05442728615934946
575,31.94670641520161,7.416255219118832,404.12086957415465,91.36150352237489,5.492257397975809e-05,0.0533232610166211
576,31.96634612921689,7.002120684752012,485.71660768104385,92.07842317529378,1.2906665891067358e-05,0.018165729567546987
577,33.22415716971656,11.659366045689438,498.0102962124073,98.57673066266479,3.5145958954918392e-06,0.049656485102957844
578,31.784342150513588,6.132609486348884,488.799967438532,90.29010333469364,3.506567039904355e-05,0.15612844759120773
579,31.858898747454386,7.008951279955752,468.0494316271562,90.62676612721174,6.203484374960364e-05,0.09520030195588886
580,35.589943762220564,16.956280499189962,475.49219171019257,103.93333823801854,6.590249362613504e-05,0.06748703735778688
581,32.39516186210508,9.190878070469747,471.2981684040955,94.39043271452634,3.0637862172927044e-05,0.12901641676280973
582,36.62641260870251,17.064384547626855,467.5866721723167,91.04076458978813,0.0005389509718908079,0.13824489571521037
583,32.01411231767889,7.385846734294576,430.51121399443826,92.31502148392067,2.1509974300837776e-05,0.06128781678223018
584,36.429030304673745,18.475641048810825,499.86341037427513,106.8081019688906,4.4856226866238054e-05,0.011625389465614033
585,31.96592621087929,7.838736075438341,427.58798797170107,90.81058938905403,9.277142756004538e-05,0.1843922488962671
586,34.410768034249415,14.66017399378981,491.2628998068286,101.74254348801088,3.399840267810758e-05,0.13160763319104135
587,35.014564105289665,15.898167748652963,455.56397256588383,103.35629145639862,3.848677352501575e-05,0.1233556628522239
588,31.851256187038913,6.2747134614405695,436.8983656952858,91.07105324829485,1.523232115687611e-05,0.17657243233576514
589,31.7828574764687,5.873040853159255,475.87023391796004,90.32931521657204,2.2538968031746566e-05,0.07081133727186975
590,31.785608238337666,5.55798679062425,420.3987764918109,90.35364736566302,8.125704572766444e-06,0.12687263605185584
591,31.815311840032965,6.3312734751001365,485.0799378319614,90.60604033819638,3.302545694703512e-05,0.0697188610810327
592,36.000419977850314,16.210870225661928,460.47473415729576,90.87179154634424,0.000499184025271564,0.03383703701278658
593,33.28387042005537,11.80648813029687,473.8868533428392,98.86746509677866,1.0169755517731036e-06,0.14875918018004597
594,31.896506851646663,7.575709270335176,446.4842107150281,90.18430259394236,0.00010278647577171776,0.05511220197063274
595,32.607130017298495,9.779643156787143,481.8825613008639,95.86655006581516,8.498198112745947e-06,0.11820901786027636
596,31.822111812498775,7.004173807760223,483.992027986172,90.07342990270602,8.085893597020548e-05,0.06595460572974007
597,35.50182747425705,15.727031091310865,468.1583320107519,92.3476952332486,0.0004109544235113693,0.03191731327723525
598,32.115398617428504,7.9370077303527715,498.57626276385685,92.97944210531219,2.301715373820095e-05,0.12915629487161234
599,31.941192286337447,7.047336053858133,492.99087524702793,91.72818319520277,2.6578919419122354e-05,0.18838928989840836
600,31.85054769857349,6.292160295147581,452.49855867820855,91.05621609085765,1.6468798227703288e-05,0.07145589069228864
601,31.850953266882478,7.293203407067719,481.6454510612607,90.02897666428208,9.542470939281699e-05,0.04875732856833609
602,32.54093276425335,9.57935736419469,402.4222338418137,95.45934967787183,1.2888084609567578e-05,0.08146583342333957
603,31.857767589844894,6.269840174948119,461.78603783169103,91.15077373279114,1.2394235140688486e-05,0.01747876893100446
604,32.641425940133956,10.40173695104596,470.00641724932007,91.73708175966732,0.00017596459255296776,0.15648297465222163
605,31.806122169933754,6.750211464561135,425.9608070718193,90.14007007581489,6.721601887008718e-05,0.13096245991901323
606,31.814584728101572,6.09199151753669,432.09631746558284,90.68094702632159,2.0295768610526822e-05,0.19943218976538052
607,35.21428463770708,16.297489601948357,443.66633607933244,105.13698531003294,3.59461808013546e-06,0.0631264507008333
608,34.95214365668674,15.777966465271524,409.23849069962444,103.85671468285183,1.89233065732889e-05,0.1301601653385344
609,32.01256691972333,7.4014632219661936,473.4478331618357,92.27930429582904,2.336670279338575e-05,0.022830343241021428
610,31.818485880000534,6.413635386136231,421.0583894082644,90.60287589595484,3.67133194370531e-05,0.039663498394123683
611,34.300795368124625,14.426232281750762,495.7927378437835,100.92627795009497,4.877370399781637e-05,0.0986368055658801
612,31.833444087958583,6.03029819299219,480.3759237368938,90.9135709403154,9.97022476528363e-06,0.02792269326551934
613,31.95004098703411,7.045148962806837,480.60217931008833,91.84522766615076,2.2588827486920708e-05,0.011312826464262696
614,32.13960408029515,8.125117250856501,457.78008806396247,92.9991316435512,3.0376781520494243e-05,0.07174991285198148
615,33.08757595839622,11.375544186269613,438.1826369983033,97.38325885192155,2.84562541957821e-05,0.1773554337400405
616,31.755639884926033,5.7912113004888415,451.6977806582531,90.0047341989024,2.9815445277802245e-05,0.020385458323087455
617,31.854936926915986,7.018377904885894,449.70744070076285,90.555699049438,6.485970900009747e-05,0.0553259809887817
618,31.804520529082957,6.2970640002728,499.1659545747962,90.47981631225866,3.5762351779833725e-05,0.11151286905159721
619,47.942203059365056,30.33283419337903,451.8585366041785,100.35144835958393,0.0009363087000846542,0.030868822490485878
620,31.763977972113786,5.711386407879699,481.7647306689851,90.1047957816082,2.302799147143003e-05,0.1395674188071594
621,35.1699002396444,16.209852875604213,446.5325258782149,104.81190973774406,9.285682803571757e-06,0.02045129789834757
622,32.10779997543408,8.166839882007906,401.0327413823819,92.45853576305291,5.045418999563724e-05,0.05883275904877381
623,31.885376922297826,7.148909890278499,401.9306342673598,90.83653202967456,6.1028650404708416e-05,0.05056318034712454
624,34.83568779644805,15.540836047427108,418.04766960909234,103.90757068011968,7.665964573219273e-06,0.13126760479545704
625,31.763250487692137,6.046079916047021,446.6895948768701,90.04670974567243,3.9463323164457866e-05,0.08752425781896365
626,39.68633448381685,21.137861734630643,411.4899576836521,93.4916796935272,0.0006672393629411395,0.08446786793477823
627,32.111786703833424,7.820472528167662,447.568261304115,93.09937426312631,1.4115950100872091e-05,0.011405236303685784
628,34.013823671828256,13.771826827388436,448.84144773875454,100.82660155091432,2.4130927864050378e-05,0.17871720681886671
629,32.263324636391744,8.570291047257957,460.9231414869948,93.8943417825452,2.003319342186422e-05,0.13613601773872683
630,32.175150037270356,8.780851688829959,497.2954733022815,91.55704865852218,0.00010878750009795187,0.048018547632576944
631,31.78210166806856,5.854239195167697,491.22022880249324,90.32105199141266,2.2003671532377217e-05,0.159714325382277
632,31.769024331020457,6.089969298179465,423.1776304218545,90.10779738167415,3.932663556382326e-05,0.08542969118080676
633,31.86338268887575,7.124620458971868,453.69794553759,90.54315006205627,7.004797661870269e-05,0.04510356363577898
634,31.779833985889418,6.315444493078128,473.70882049351707,90.1467525044627,4.787070097522859e-05,0.033744037448848366
635,34.84761093480624,15.560048028773387,436.58504345424075,102.3443020515712,5.408828852522822e-05,0.07895315547844318
636,31.828683104192326,6.215301714213299,433.1728864476104,90.815293209787,2.1146591265045758e-05,0.1403563289405831
637,32.89917646422198,10.779125576285134,428.02421248617276,96.90969982531075,1.7993513425111022e-05,0.09607129460175723
638,31.91170551133584,7.226816349921374,488.799967438532,91.11791311658445,5.48855459345452e-05,0.024860412709641497
639,33.31347715472574,11.970527034858168,495.18082859355525,98.29593688776356,2.5293900860360447e-05,0.022716841399988502
640,32.74211369142343,10.672155820608094,482.26352026566275,91.65619309469186,0.0001913829648917118,0.048050146180729704
641,31.921520231198528,6.8383491207007046,430.1870689253119,91.64852842288042,2.0168656184379335e-05,0.03539985582013709
642,36.33104827729735,18.2943384703074,462.8384480762969,106.26905150461569,5.3074504273086464e-05,0.1476799540108848
643,31.829608171317304,6.228762562112291,430.51121399443826,90.82177258579698,2.1509974300837776e-05,0.06217008741227052
644,32.350262243673896,8.856833007098018,468.34000050758385,94.52198387253384,1.1994526244458472e-05,0.01434945977546416
645,31.83043808572175,6.295762891279592,425.00070090422105,90.81058938905403,2.4775785214303726e-05,0.13634639479522587
646,31.842745512543388,6.53864632852251,459.2786831688555,90.84601505117666,3.399840267810758e-05,0.031155698805667167
647,31.77343911576932,6.074692783794558,455.1548824143186,90.16920613756567,3.659565634017497e-05,0.15348918221580746
648,31.778801119493984,5.949062754323065,471.2033698589341,90.27208302379762,2.7722132956059834e-05,0.17657243233576514
649,31.78253978479758,5.973250637103244,445.46954276595704,90.31427785556592,2.735822557573198e-05,0.01985472741432695
650,36.42913909753516,18.526578895215035,466.41880195062606,108.17862992426605,8.125704572766444e-06,0.15239079331451003
651,33.96449846612215,13.66418828011455,454.8789017434589,100.38750210421605,3.302545694703512e-05,0.0697188610810327
652,31.86812371782289,6.230156143612512,460.47473415729576,91.2821599533289,6.375485002822821e-06,0.0769294857335245
653,33.50828584000202,12.523688434866637,473.8868533428392,98.86746509677866,3.136589880836161e-05,0.06326872466130316
654,31.907505672036077,7.056007140516878,445.27047722644204,91.27174746723833,4.2243578003748944e-05,0.015661201555101367
655,31.84415071435292,6.514876292681759,428.3121622486069,90.87871386145471,3.187507921164164e-05,0.025014446611418897
656,31.853172472318352,7.1773493252568725,448.2466480846075,90.29783414683895,8.085893597020548e-05,0.021370966048108828
657,31.783875400997566,5.615194845504404,477.66437733346834,90.31780715867455,1.1810408742294091e-05,0.12740404400944078
658,35.17581371168271,16.224748051565975,487.40434955452463,104.76275873642855,1.1189303630819263e-05,0.029953943091858226
659,31.875183512385618,6.641463569877326,452.12532913938026,91.20128674478443,2.6578919419122354e-05,0.02866683643486327
660,32.43453665478145,9.534782476990891,421.05790143014167,93.8610827503502,6.316567008243811e-05,0.01245623190049494
661,31.755639884926033,5.7912113004888415,451.6977806582531,90.0047341989024,2.9815445277802245e-05,0.020385458323087455
662,31.755639884926033,5.7912113004888415,451.69778066825313,90.0047341989024,2.9815445277802245e-05,0.020385458323087455
663,31.75563988578813,5.791211308191239,451.6977806582531,90.00473420890239,2.9815445277802245e-05,0.020385458323087455
664,31.755641139040225,5.791442157100479,451.6977806582531,90.0047341989024,2.9825445277802247e-05,0.020385458323087455
665,31.755639884926033,5.7912113004888415,451.6977806582531,90.0047341989024,2.9815445277802245e-05,0.020385468323087456
666,31.77264807527672,5.099120352437605,451.6977806582531,90.0,1e-09,0.020385458323087455
667,31.77264807527672,5.099120352437605,451.69778066825313,90.0,1e-09,0.020385458323087455
668,31.77264807587583,5.099120360081498,451.6977806582531,90.00000001,1e-09,0.020385458323087455
669,31.772636582297398,5.099352144062955,451.6977806582531,90.0,1.1000000000000001e-08,0.020385458323087455
670,31.77264807527672,5.099120352437605,451.6977806582531,90.0,1e-09,0.020385468323087456
671,31.755455132270928,5.733389870871394,451.6977806582531,90.0043385616813,2.7323850707779105e-05,0.020385458323087455
672,31.755455132270928,5.733389870871394,451.69778066825313,90.0043385616813,2.7323850707779105e-05,0.020385458323087455
673,31.755455133105684,5.733389878561841,451.6977806582531,90.00433857168129,2.7323850707779105e-05,0.020385458323087455
674,31.755455091415087,5.733620666301738,451.6977806582531,90.0043385616813,2.7333850707779107e-05,0.020385458323087455
675,31.755455132270928,5.733389870871394,451.6977806582531,90.0043385616813,2.7323850707779105e-05,0.020385468323087456
676,31.755450985716628,5.729298783576122,451.6977806582531,90.00427023638954,2.7148868069563004e-05,0.020385458323087455
677,31.755450985716628,5.729298783576122,451.69778066825313,90.00427023638954,2.7148868069563004e-05,0.020385458323087455
678,31.75545098654946,5.729298791265926,451.6977806582531,90.00427024638954,2.7148868069563004e-05,0.020385458323087455
679,31.75545085449252,5.729529581678352,451.6977806582531,90.00427023638954,2.7158868069563005e-05,0.020385458323087455
680,31.755450985716628,5.729298783576122,451.6977806582531,90.00427023638954,2.7148868069563004e-05,0.020385468323087456
681,31.755436984640433,5.7205550781823975,451.6977806582531,90.00399933548533,2.6779050972415784e-05,0.020385458323087455
682,31.755436984640433,5.7205550781823975,451.69778066825313,90.00399933548533,2.6779050972415784e-05,0.020385458323087455
683,31.7554369854692,5.720555085870769,451.6977806582531,90.00399934548533,2.6779050972415784e-05,0.020385458323087455
684,31.75543666098499,5.720785881425587,451.6977806582531,90.00399933548533,2.6789050972415786e-05,0.020385458323087455
685,31.755436984640433,5.7205550781823975,451.6977806582531,90.00399933548533,2.6779050972415784e-05,0.020385468323087456
686,31.755403186269223,5.707784954260985,451.6977806582531,90.00329886194035,2.6249134825277674e-05,0.020385458323087455
687,31.755403186269223,5.707784954260985,451.69778066825313,90.00329886194035,2.6249134825277674e-05,0.020385458323087455
688,31.755403187092305,5.707784961947542,451.6977806582531,90.00329887194034,2.6249134825277674e-05,0.020385458323087455
689,31.755402594980083,5.708015777225628,451.6977806582531,90.00329886194035,2.6259134825277675e-05,0.020385458323087455
690,31.755403186269223,5.707784954260985,451.6977806582531,90.00329886194035,2.6249134825277674e-05,0.020385468323087456
691,31.75531022876803,5.684500559866,451.6977806582531,90.0012054532995,2.53101176130542e-05,0.020385458323087455
692,31.75531022876803,5.684500559866,451.69778066825313,90.0012054532995,2.53101176130542e-05,0.020385458323087455
693,31.755310229583245,5.684500567550448,451.6977806582531,90.0012054632995,2.53101176130542e-05,0.020385458323087455
694,31.755309168678032,5.684731410904674,451.6977806582531,90.0012054532995,2.5320117613054202e-05,0.020385458323087455
695,31.75531022876803,5.684500559866,451.6977806582531,90.0012054532995,2.53101176130542e-05,0.020385468323087456
696,31.755208994354085,5.6842190596147,451.6977806582531,90.0,2.5338050132647827e-05,0.020385458323087455
697,31.755208994354085,5.6842190596147,451.69778066825313,90.0,2.5338050132647827e-05,0.020385458323087455
698,31.755208995169266,5.684219067299033,451.6977806582531,90.00000001,2.5338050132647827e-05,0.020385458323087455
699,31.75520793590366,5.684449906120493,451.6977806582531,90.0,2.5348050132647828e-05,0.020385458323087455
700,31.755208994354085,5.6842190596147,451.6977806582531,90.0,2.5338050132647827e-05,0.020385468323087456
701,31.755092505556448,5.733216934793818,451.6977806582531,90.0,2.746092805755606e-05,0.020385458323087455
702,31.755092505556448,5.733216934793818,451.69778066825313,90.0,2.746092805755606e-05,0.020385458323087455
703,31.755092506391346,5.7332169424839945,451.6977806582531,90.00000001,2.746092805755606e-05,0.020385458323087455
704,31.755092488215034,5.733447711996291,451.6977806582531,90.0,2.7470928057556063e-05,0.020385458323087455
705,31.755092505556448,5.733216934793818,451.6977806582531,90.0,2.746092805755606e-05,0.020385468323087456
706,31.756122718938645,5.7404901288300225,451.6977806582531,90.0,2.749628814354469e-05,0.020385458323087455
707,31.756122718938645,5.7404901288300225,451.69778066825313,90.0,2.749628814354469e-05,0.020385458323087455
708,31.75612271977745,5.74049013652396,451.6977806582531,90.00000001,2.749628814354469e-05,0.020385458323087455
709,31.75612286469004,5.7407210721043,451.6977806582531,90.0,2.7506288143544693e-05,0.020385458323087455
710,31.756122718938645,5.7404901288300225,451.6977806582531,90.0,2.749628814354469e-05,0.020385468323087456
711,31.755092505555744,5.733216942890099,451.6977806582531,90.0,2.7460928408382394e-05,0.020385458323087455
712,31.755092505555744,5.733216942890099,451.69778066825313,90.0,2.7460928408382394e-05,0.020385458323087455
713,31.755092506390664,5.7332169505802675,451.6977806582531,90.00000001,2.7460928408382394e-05,0.020385458323087455
714,31.755092488214505,5.733447720092537,451.6977806582531,90.0,2.7470928408382395e-05,0.020385458323087455
715,31.755092505555744,5.733216942890099,451.6977806582531,90.0,2.7460928408382394e-05,0.020385468323087456
716,31.755092505555304,5.733216948132122,451.6977806582531,90.0,2.7460928635529234e-05,0.020385458323087455
717,31.755092505555304,5.733216948132122,451.69778066825313,90.0,2.7460928635529234e-05,0.020385458323087455
718,31.755092506390188,5.733216955822303,451.6977806582531,90.00000001,2.7460928635529234e-05,0.020385458323087455
719,31.755092488214178,5.733447725334594,451.6977806582531,90.0,2.7470928635529235e-05,0.020385458323087455
720,31.755092505555304,5.733216948132122,451.6977806582531,90.0,2.7460928635529234e-05,0.020385468323087456
721,31.756122473799497,5.740081826399715,451.6977806582531,90.0,2.747860838953696e-05,0.020385458323087455
722,31.756122473799497,5.740081826399715,451.69778066825313,90.0,2.747860838953696e-05,0.020385458323087455
723,31.75612247463813,5.7400818340936,451.6977806582531,90.00000001,2.747860838953696e-05,0.020385458323087455
724,31.756122610485946,5.740312769964741,451.6977806582531,90.0,2.7488608389536963e-05,0.020385458323087455
725,31.756122473799497,5.740081826399715,451.6977806582531,90.0,2.747860838953696e-05,0.020385468323087456
726,31.755092505555123,5.733216950156431,451.6977806582531,90.0,2.7460928723245906e-05,0.020385458323087455
727,31.755092505555123,5.733216950156431,451.69778066825313,90.0,2.7460928723245906e-05,0.020385458323087455
728,31.755092506390017,5.733216957846587,451.6977806582531,90.00000001,2.7460928723245906e-05,0.020385458323087455
729,31.75509248821404,5.73344772735889,451.6977806582531,90.0,2.7470928723245907e-05,0.020385458323087455
730,31.755092505555123,5.733216950156431,451.6977806582531,90.0,2.7460928723245906e-05,0.020385468323087456
731,31.755092505555012,5.733216951288361,451.6977806582531,90.0,2.7460928772294822e-05,0.020385458323087455
732,31.755092505555012,5.733216951288361,451.69778066825313,90.0,2.7460928772294822e-05,0.020385458323087455
733,31.755092506389918,5.733216958978528,451.6977806582531,90.00000001,2.7460928772294822e-05,0.020385458323087455
734,31.755092488213958,5.733447728490821,451.6977806582531,90.0,2.7470928772294824e-05,0.020385458323087455
735,31.755092505555012,5.733216951288361,451.6977806582531,90.0,2.7460928772294822e-05,0.020385468323087456
736,31.75509248996326,5.733420953927344,451.6977806582531,90.0,2.746976858091589e-05,0.020385458323087455
737,31.75509248996326,5.733420953927344,451.69778066825313,90.0,2.746976858091589e-05,0.020385458323087455
738,31.755092490798283,5.733420961617566,451.6977806582531,90.00000001,2.746976858091589e-05,0.020385458323087455
739,31.75612248939483,5.740108620281463,451.6977806582531,90.0,2.7479768580915893e-05,0.020385458323087455
740,31.75509248996326,5.733420953927344,451.6977806582531,90.0,2.746976858091589e-05,0.020385468323087456
741,31.75509250555474,5.733216954722895,451.6977806582531,90.0,2.7460928921119202e-05,0.020385458323087455
742,31.75509250555474,5.733216954722895,451.69778066825313,90.0,2.7460928921119202e-05,0.020385458323087455
743,31.755092506389612,5.7332169624130485,451.6977806582531,90.00000001,2.7460928921119202e-05,0.020385458323087455
744,31.75509248821376,5.733447731925346,451.6977806582531,90.0,2.7470928921119204e-05,0.020385458323087455
745,31.75509250555474,5.733216954722895,451.6977806582531,90.0,2.7460928921119202e-05,0.020385468323087456
746,31.75509249471567,5.733352955963487,451.6977806582531,90.0,2.746682210375986e-05,0.020385458323087455
747,31.75509249471567,5.733352955963487,451.69778066825313,90.0,2.746682210375986e-05,0.020385458323087455
748,31.755092495550638,5.7333529636537,451.6977806582531,90.00000001,2.746682210375986e-05,0.020385458323087455
749,31.756122449923154,5.740040573261858,451.6977806582531,90.0,2.747682210375986e-05,0.020385458323087455
750,31.75509249471567,5.733352955963487,451.6977806582531,90.0,2.746682210375986e-05,0.020385468323087456
751,31.75509249093053,5.73340658433208,451.6977806582531,90.0,2.7469145919804395e-05,0.020385458323087455
752,31.75509249093053,5.73340658433208,451.69778066825313,90.0,2.7469145919804395e-05,0.020385458323087455
753,31.755092491765485,5.733406592022275,451.6977806582531,90.00000001,2.7469145919804395e-05,0.020385458323087455
754,31.75612248101639,5.7400942403195225,451.6977806582531,90.0,2.7479145919804396e-05,0.020385458323087455
755,31.75509249093053,5.73340658433208,451.6977806582531,90.0,2.7469145919804395e-05,0.020385468323087456
756,31.75509248996326,5.733420953927344,451.6977806582531,90.0,2.746976858091589e-05,0.020385458323087455
757,31.75509248996326,5.733420953927344,451.69778066825313,90.0,2.746976858091589e-05,0.020385458323087455
758,31.755092490798283,5.733420961617566,451.6977806582531,90.00000001,2.746976858091589e-05,0.020385458323087455
759,31.75612248939483,5.740108620281463,451.6977806582531,90.0,2.7479768580915893e-05,0.020385458323087455
760,31.75509248996326,5.733420953927344,451.6977806582531,90.0,2.746976858091589e-05,0.020385468323087456
